TIME_ID|DAY_NAME|DAY_NUMBER_IN_WEEK|DAY_NUMBER_IN_MONTH|CALENDAR_WEEK_NUMBER|FISCAL_WEEK_NUMBER|WEEK_ENDING_DAY|WEEK_ENDING_DAY_ID|CALENDAR_MONTH_NUMBER|FISCAL_MONTH_NUMBER|CALENDAR_MONTH_DESC|CALENDAR_MONTH_ID|FISCAL_MONTH_DESC|FISCAL_MONTH_ID|DAYS_IN_CAL_MONTH|DAYS_IN_FIS_MONTH|END_OF_CAL_MONTH|END_OF_FIS_MONTH|CALENDAR_MONTH_NAME|FISCAL_MONTH_NAME|CALENDAR_QUARTER_DESC|CALENDAR_QUARTER_ID|FISCAL_QUARTER_DESC|FISCAL_QUARTER_ID|DAYS_IN_CAL_QUARTER|DAYS_IN_FIS_QUARTER|END_OF_CAL_QUARTER|END_OF_FIS_QUARTER|CALENDAR_QUARTER_NUMBER|FISCAL_QUARTER_NUMBER|CALENDAR_YEAR|CALENDAR_YEAR_ID|FISCAL_YEAR|FISCAL_YEAR_ID|DAYS_IN_CAL_YEAR|DAYS_IN_FIS_YEAR|END_OF_CAL_YEAR|END_OF_FIS_YEAR
10/04/1999|Saturday|6|10|14|14|11/04/1999|1531|4|4|1999-04|1687|1999-04|1735|30|28|30/04/1999|25/04/1999|April|April|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
11/04/1999|Sunday|7|11|14|14|11/04/1999|1531|4|4|1999-04|1687|1999-04|1735|30|28|30/04/1999|25/04/1999|April|April|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
12/04/1999|Monday|1|12|15|15|18/04/1999|1579|4|4|1999-04|1687|1999-04|1735|30|28|30/04/1999|25/04/1999|April|April|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
13/04/1999|Tuesday|2|13|15|15|18/04/1999|1579|4|4|1999-04|1687|1999-04|1735|30|28|30/04/1999|25/04/1999|April|April|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
14/04/1999|Wednesday|3|14|15|15|18/04/1999|1579|4|4|1999-04|1687|1999-04|1735|30|28|30/04/1999|25/04/1999|April|April|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
15/04/1999|Thursday|4|15|15|15|18/04/1999|1579|4|4|1999-04|1687|1999-04|1735|30|28|30/04/1999|25/04/1999|April|April|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
16/04/1999|Friday|5|16|15|15|18/04/1999|1579|4|4|1999-04|1687|1999-04|1735|30|28|30/04/1999|25/04/1999|April|April|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
17/04/1999|Saturday|6|17|15|15|18/04/1999|1579|4|4|1999-04|1687|1999-04|1735|30|28|30/04/1999|25/04/1999|April|April|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
18/04/1999|Sunday|7|18|15|15|18/04/1999|1579|4|4|1999-04|1687|1999-04|1735|30|28|30/04/1999|25/04/1999|April|April|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
19/04/1999|Monday|1|19|16|16|25/04/1999|1627|4|4|1999-04|1687|1999-04|1735|30|28|30/04/1999|25/04/1999|April|April|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
20/04/1999|Tuesday|2|20|16|16|25/04/1999|1627|4|4|1999-04|1687|1999-04|1735|30|28|30/04/1999|25/04/1999|April|April|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
21/04/1999|Wednesday|3|21|16|16|25/04/1999|1627|4|4|1999-04|1687|1999-04|1735|30|28|30/04/1999|25/04/1999|April|April|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
22/04/1999|Thursday|4|22|16|16|25/04/1999|1627|4|4|1999-04|1687|1999-04|1735|30|28|30/04/1999|25/04/1999|April|April|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
23/04/1999|Friday|5|23|16|16|25/04/1999|1627|4|4|1999-04|1687|1999-04|1735|30|28|30/04/1999|25/04/1999|April|April|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
24/04/1999|Saturday|6|24|16|16|25/04/1999|1627|4|4|1999-04|1687|1999-04|1735|30|28|30/04/1999|25/04/1999|April|April|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
25/04/1999|Sunday|7|25|16|16|25/04/1999|1627|4|4|1999-04|1687|1999-04|1735|30|28|30/04/1999|25/04/1999|April|April|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
26/04/1999|Monday|1|26|17|17|02/05/1999|1474|4|5|1999-04|1687|1999-05|1736|30|35|30/04/1999|30/05/1999|April|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
27/04/1999|Tuesday|2|27|17|17|02/05/1999|1474|4|5|1999-04|1687|1999-05|1736|30|35|30/04/1999|30/05/1999|April|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
28/04/1999|Wednesday|3|28|17|17|02/05/1999|1474|4|5|1999-04|1687|1999-05|1736|30|35|30/04/1999|30/05/1999|April|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
29/04/1999|Thursday|4|29|17|17|02/05/1999|1474|4|5|1999-04|1687|1999-05|1736|30|35|30/04/1999|30/05/1999|April|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
30/04/1999|Friday|5|30|17|17|02/05/1999|1474|4|5|1999-04|1687|1999-05|1736|30|35|30/04/1999|30/05/1999|April|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
01/05/1999|Saturday|6|1|17|17|02/05/1999|1474|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
02/05/1999|Sunday|7|2|17|17|02/05/1999|1474|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
03/05/1999|Monday|1|3|18|18|09/05/1999|1523|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
04/05/1999|Tuesday|2|4|18|18|09/05/1999|1523|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
05/05/1999|Wednesday|3|5|18|18|09/05/1999|1523|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
06/05/1999|Thursday|4|6|18|18|09/05/1999|1523|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
07/05/1999|Friday|5|7|18|18|09/05/1999|1523|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
08/05/1999|Saturday|6|8|18|18|09/05/1999|1523|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
09/05/1999|Sunday|7|9|18|18|09/05/1999|1523|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
10/05/1999|Monday|1|10|19|19|16/05/1999|1571|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
11/05/1999|Tuesday|2|11|19|19|16/05/1999|1571|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
12/05/1999|Wednesday|3|12|19|19|16/05/1999|1571|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
13/05/1999|Thursday|4|13|19|19|16/05/1999|1571|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
14/05/1999|Friday|5|14|19|19|16/05/1999|1571|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
15/05/1999|Saturday|6|15|19|19|16/05/1999|1571|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
16/05/1999|Sunday|7|16|19|19|16/05/1999|1571|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
17/05/1999|Monday|1|17|20|20|23/05/1999|1619|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
18/05/1999|Tuesday|2|18|20|20|23/05/1999|1619|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
19/05/1999|Wednesday|3|19|20|20|23/05/1999|1619|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
20/05/1999|Thursday|4|20|20|20|23/05/1999|1619|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
21/05/1999|Friday|5|21|20|20|23/05/1999|1619|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
22/05/1999|Saturday|6|22|20|20|23/05/1999|1619|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
23/05/1999|Sunday|7|23|20|20|23/05/1999|1619|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
24/05/1999|Monday|1|24|21|21|30/05/1999|1666|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
25/05/1999|Tuesday|2|25|21|21|30/05/1999|1666|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
26/05/1999|Wednesday|3|26|21|21|30/05/1999|1666|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
27/05/1999|Thursday|4|27|21|21|30/05/1999|1666|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
28/05/1999|Friday|5|28|21|21|30/05/1999|1666|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
29/05/1999|Saturday|6|29|21|21|30/05/1999|1666|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
30/05/1999|Sunday|7|30|21|21|30/05/1999|1666|5|5|1999-05|1688|1999-05|1736|31|35|31/05/1999|30/05/1999|May|May|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
31/05/1999|Monday|1|31|22|22|06/06/1999|1501|5|6|1999-05|1688|1999-06|1737|31|28|31/05/1999|27/06/1999|May|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
01/06/1999|Tuesday|2|1|22|22|06/06/1999|1501|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
02/06/1999|Wednesday|3|2|22|22|06/06/1999|1501|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
03/06/1999|Thursday|4|3|22|22|06/06/1999|1501|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
04/06/1999|Friday|5|4|22|22|06/06/1999|1501|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
05/06/1999|Saturday|6|5|22|22|06/06/1999|1501|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
06/06/1999|Sunday|7|6|22|22|06/06/1999|1501|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
07/06/1999|Monday|1|7|23|23|13/06/1999|1549|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
08/06/1999|Tuesday|2|8|23|23|13/06/1999|1549|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
09/06/1999|Wednesday|3|9|23|23|13/06/1999|1549|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
10/06/1999|Thursday|4|10|23|23|13/06/1999|1549|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
11/06/1999|Friday|5|11|23|23|13/06/1999|1549|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
12/06/1999|Saturday|6|12|23|23|13/06/1999|1549|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
13/06/1999|Sunday|7|13|23|23|13/06/1999|1549|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
14/06/1999|Monday|1|14|24|24|20/06/1999|1597|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
15/06/1999|Tuesday|2|15|24|24|20/06/1999|1597|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
16/06/1999|Wednesday|3|16|24|24|20/06/1999|1597|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
17/06/1999|Thursday|4|17|24|24|20/06/1999|1597|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
18/06/1999|Friday|5|18|24|24|20/06/1999|1597|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
19/06/1999|Saturday|6|19|24|24|20/06/1999|1597|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
20/06/1999|Sunday|7|20|24|24|20/06/1999|1597|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
21/06/1999|Monday|1|21|25|25|27/06/1999|1645|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
22/06/1999|Tuesday|2|22|25|25|27/06/1999|1645|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
23/06/1999|Wednesday|3|23|25|25|27/06/1999|1645|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
24/06/1999|Thursday|4|24|25|25|27/06/1999|1645|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
25/06/1999|Friday|5|25|25|25|27/06/1999|1645|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
26/06/1999|Saturday|6|26|25|25|27/06/1999|1645|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
27/06/1999|Sunday|7|27|25|25|27/06/1999|1645|6|6|1999-06|1689|1999-06|1737|30|28|30/06/1999|27/06/1999|June|June|1999-02|1774|1999-02|1790|91|91|30/06/1999|27/06/1999|2|2|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
28/06/1999|Monday|1|28|26|26|04/07/1999|1485|6|7|1999-06|1689|1999-07|1738|30|28|30/06/1999|25/07/1999|June|July|1999-02|1774|1999-03|1791|91|91|30/06/1999|26/09/1999|2|3|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
29/06/1999|Tuesday|2|29|26|26|04/07/1999|1485|6|7|1999-06|1689|1999-07|1738|30|28|30/06/1999|25/07/1999|June|July|1999-02|1774|1999-03|1791|91|91|30/06/1999|26/09/1999|2|3|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
30/06/1999|Wednesday|3|30|26|26|04/07/1999|1485|6|7|1999-06|1689|1999-07|1738|30|28|30/06/1999|25/07/1999|June|July|1999-02|1774|1999-03|1791|91|91|30/06/1999|26/09/1999|2|3|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
01/07/1999|Thursday|4|1|26|26|04/07/1999|1485|7|7|1999-07|1690|1999-07|1738|31|28|31/07/1999|25/07/1999|July|July|1999-03|1775|1999-03|1791|92|91|30/09/1999|26/09/1999|3|3|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
02/07/1999|Friday|5|2|26|26|04/07/1999|1485|7|7|1999-07|1690|1999-07|1738|31|28|31/07/1999|25/07/1999|July|July|1999-03|1775|1999-03|1791|92|91|30/09/1999|26/09/1999|3|3|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
03/07/1999|Saturday|6|3|26|26|04/07/1999|1485|7|7|1999-07|1690|1999-07|1738|31|28|31/07/1999|25/07/1999|July|July|1999-03|1775|1999-03|1791|92|91|30/09/1999|26/09/1999|3|3|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
04/07/1999|Sunday|7|4|26|26|04/07/1999|1485|7|7|1999-07|1690|1999-07|1738|31|28|31/07/1999|25/07/1999|July|July|1999-03|1775|1999-03|1791|92|91|30/09/1999|26/09/1999|3|3|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
05/07/1999|Monday|1|5|27|27|11/07/1999|1534|7|7|1999-07|1690|1999-07|1738|31|28|31/07/1999|25/07/1999|July|July|1999-03|1775|1999-03|1791|92|91|30/09/1999|26/09/1999|3|3|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
06/07/1999|Tuesday|2|6|27|27|11/07/1999|1534|7|7|1999-07|1690|1999-07|1738|31|28|31/07/1999|25/07/1999|July|July|1999-03|1775|1999-03|1791|92|91|30/09/1999|26/09/1999|3|3|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
07/07/1999|Wednesday|3|7|27|27|11/07/1999|1534|7|7|1999-07|1690|1999-07|1738|31|28|31/07/1999|25/07/1999|July|July|1999-03|1775|1999-03|1791|92|91|30/09/1999|26/09/1999|3|3|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
08/07/1999|Thursday|4|8|27|27|11/07/1999|1534|7|7|1999-07|1690|1999-07|1738|31|28|31/07/1999|25/07/1999|July|July|1999-03|1775|1999-03|1791|92|91|30/09/1999|26/09/1999|3|3|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
09/07/1999|Friday|5|9|27|27|11/07/1999|1534|7|7|1999-07|1690|1999-07|1738|31|28|31/07/1999|25/07/1999|July|July|1999-03|1775|1999-03|1791|92|91|30/09/1999|26/09/1999|3|3|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
10/07/1999|Saturday|6|10|27|27|11/07/1999|1534|7|7|1999-07|1690|1999-07|1738|31|28|31/07/1999|25/07/1999|July|July|1999-03|1775|1999-03|1791|92|91|30/09/1999|26/09/1999|3|3|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
11/07/1999|Sunday|7|11|27|27|11/07/1999|1534|7|7|1999-07|1690|1999-07|1738|31|28|31/07/1999|25/07/1999|July|July|1999-03|1775|1999-03|1791|92|91|30/09/1999|26/09/1999|3|3|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
12/07/1999|Monday|1|12|28|28|18/07/1999|1582|7|7|1999-07|1690|1999-07|1738|31|28|31/07/1999|25/07/1999|July|July|1999-03|1775|1999-03|1791|92|91|30/09/1999|26/09/1999|3|3|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
13/07/1999|Tuesday|2|13|28|28|18/07/1999|1582|7|7|1999-07|1690|1999-07|1738|31|28|31/07/1999|25/07/1999|July|July|1999-03|1775|1999-03|1791|92|91|30/09/1999|26/09/1999|3|3|1999|1803|1999|1807|365|364|31/12/1999|26/12/1999
